TMDT,F23_F,F23_T
1/1/2021 0:00,0,-1
1/1/2021 0:05,0,-1
1/1/2021 0:10,0,-1
1/1/2021 0:15,0,-1
1/1/2021 0:20,0,-1
1/1/2021 0:25,0,-1
1/1/2021 0:30,0,-1
1/1/2021 0:35,0,-1
1/1/2021 0:40,0,-1
1/1/2021 0:45,0,-1
1/1/2021 0:50,0,0.04029304
1/1/2021 0:55,0,0.04029304
1/1/2021 1:00,0.9865846,0.06959707
1/1/2021 1:05,0.9917538,0.1037851
1/1/2021 1:10,0.9932307,0.06959707
1/1/2021 1:15,0.9939692,0.05494506
1/1/2021 1:20,0.9917538,0.05494506
1/1/2021 1:25,0.9939692,0.04761905
1/1/2021 1:30,0.9939692,0.04761905
1/1/2021 1:35,0.9998769,0.04761905
1/1/2021 1:40,0.987323,0.04029304
1/1/2021 1:45,0.9902769,0.04029304
1/1/2021 1:50,0.9961846,0.04029304
1/1/2021 1:55,0.9932307,0.04029304
1/1/2021 2:00,0.996923,0.04029304
1/1/2021 2:05,0.9910154,0.04029304
1/1/2021 2:10,0.9895384,0.04029304
1/1/2021 2:15,0.9902769,0.04029304
1/1/2021 2:20,0.9961846,0.04029304
1/1/2021 2:25,0.9902769,0.04029304
1/1/2021 2:30,0.9902769,0.04029304
1/1/2021 2:35,0.9932307,0.04029304
1/1/2021 2:40,0.9947076,0.03296703
1/1/2021 2:45,0.9902769,0.03296703
1/1/2021 2:50,0.9858461,0.03418804
1/1/2021 2:55,0.9895384,0.03296703
1/1/2021 3:00,0.9895384,0.03296703
1/1/2021 3:05,0.9865846,0.03296703
1/1/2021 3:10,0.9851077,0.03296703
1/1/2021 3:15,0.9865846,0.03296703
1/1/2021 3:20,0.9902769,0.03296703
1/1/2021 3:25,0.9836308,0.03296703
1/1/2021 3:30,0.9836308,0.03296703
1/1/2021 3:35,0.9836308,0.03418804
1/1/2021 3:40,0.9806769,0.03296703
1/1/2021 3:45,0.9806769,0.03296703
1/1/2021 3:50,0.9821538,0.03296703
1/1/2021 3:55,0.9806769,0.03296703
1/1/2021 4:00,0.9821538,0.03296703
1/1/2021 4:05,0.9836308,0.03296703
1/1/2021 4:10,0.9769846,0.03296703
1/1/2021 4:15,0.9792,0.03418804
1/1/2021 4:20,0.9755077,0.03296703
1/1/2021 4:25,0.9718154,0.03296703
1/1/2021 4:30,0.9769846,0.03296703
1/1/2021 4:35,0.9747692,0.03296703
1/1/2021 4:40,0.9755077,0.03296703
