Record Index,Date,Time,Cnts 1,Cnts 2,Cnts 3,Cnts 4,Cnts 5,Cnts 6,Cnts 7,Cnts 8,Cnts 9,Total Cnts,PPB 1,PPB 2,PPB 3,PPB 4,PPB 5,PPB 6,PPB 7,PPB 8,PPB 9,Total PPB,Flow Rate,Cell Condition,Laser Condition,Index
00077,05/18/2021,05:09,51,1,0,0,0,0,0,0,0,53,0.78,1117.21,5.18,5.24,15.15,60.01,0.95,96.75,0.02,1301.29,75,95,96,00002
00078,05/18/2021,05:24,50,1,0,0,0,0,0,0,0,52,0.79,1132.21,5.18,5.39,15.15,60.01,0.95,96.75,0.02,1316.45,75,95,96,00003
00079,05/18/2021,05:39,54,1,0,0,0,0,0,0,0,55,0.80,1147.21,5.18,5.54,15.15,60.01,0.95,96.75,0.02,1331.61,75,95,96,00004
00080,05/18/2021,05:54,52,1,0,0,0,0,0,0,0,54,0.81,1162.21,5.18,6.09,15.15,60.01,0.95,96.75,0.02,1347.17,75,95,96,00005
00081,05/18/2021,06:09,49,1,0,0,0,0,0,0,0,51,0.82,1177.21,5.18,6.24,15.15,60.01,0.95,96.75,0.02,1362.33,75,95,96,00006
00082,05/18/2021,06:24,50,0,0,0,0,0,0,0,0,51,0.83,1192.21,5.18,6.39,15.15,60.01,0.95,96.75,0.02,1377.49,75,95,96,00007
00083,05/18/2021,06:39,52,1,0,0,0,0,0,0,0,53,0.84,1207.21,5.18,6.54,15.15,60.01,0.95,96.75,0.02,1392.65,75,95,96,00008
00084,05/18/2021,06:54,52,1,1,0,0,0,0,0,0,54,0.85,1222.21,5.18,7.09,15.15,60.01,0.95,96.75,0.02,1408.21,75,95,96,00009
00085,05/18/2021,07:09,52,1,0,0,0,0,0,0,0,54,0.86,1237.21,5.18,7.24,15.15,60.01,0.95,96.75,0.02,1423.37,75,95,96,00010
00086,05/18/2021,07:24,54,1,0,0,0,0,0,0,0,55,0.87,1252.21,5.18,7.39,15.15,60.01,0.95,96.75,0.02,1438.53,75,95,96,00011
00087,05/18/2021,07:39,49,1,0,0,0,0,0,0,0,50,0.88,1267.21,5.18,7.54,15.15,60.01,0.95,96.75,0.02,1453.69,75,95,96,00012
00088,05/18/2021,07:54,51,1,1,0,0,0,0,0,0,52,0.89,1282.21,5.18,8.09,15.15,60.01,0.95,96.75,0.02,1469.25,75,95,96,00013
00089,05/18/2021,08:09,49,1,0,0,0,0,0,0,0,51,0.90,1297.21,5.18,8.24,15.15,60.01,0.95,96.75,0.02,1484.41,75,95,96,00014
00090,05/18/2021,08:24,52,1,1,0,0,0,0,0,0,53,0.91,1312.21,5.18,8.39,15.15,60.01,0.95,96.75,0.02,1499.57,75,95,96,00015
00091,05/18/2021,08:39,48,1,0,0,0,0,0,0,0,49,0.92,1327.21,5.18,8.54,15.15,60.01,0.95,96.75,0.02,1514.73,75,95,96,00016
00092,05/18/2021,08:54,53,1,0,0,0,0,0,0,0,55,0.93,1342.21,5.18,9.09,15.15,60.01,0.95,96.75,0.02,1530.29,75,95,96,00017
00093,05/18/2021,09:09,49,1,0,0,0,0,0,0,0,51,0.94,1357.21,5.18,9.24,15.15,60.01,0.95,96.75,0.02,1545.45,75,95,96,00018
00094,05/18/2021,09:24,53,1,0,0,0,0,0,0,0,54,0.95,1372.21,5.18,9.39,15.15,60.01,0.95,96.75,0.02,1560.61,75,95,96,00019
00095,05/18/2021,09:39,52,1,1,0,0,0,0,0,0,54,0.96,1387.21,5.18,9.54,15.15,60.01,0.95,96.75,0.02,1575.77,75,95,96,00020
00096,05/18/2021,09:54,53,1,0,0,0,0,0,0,0,55,0.97,1402.21,5.18,10.09,15.15,60.01,0.95,96.75,0.02,1591.33,75,95,96,00021
00097,05/18/2021,10:09,51,1,0,0,0,0,0,0,0,53,0.98,1417.21,5.18,10.24,15.15,60.01,0.95,96.75,0.02,1606.49,75,95,96,00022
00098,05/18/2021,10:24,55,1,0,0,0,0,0,0,0,56,0.99,1432.21,5.18,10.39,15.15,60.01,0.95,96.75,0.02,1621.65,75,95,96,00023
00099,05/18/2021,10:39,51,1,0,0,0,0,0,0,0,52,1.00,1447.21,5.18,10.55,15.15,60.01,0.95,96.75,0.02,1636.82,75,95,96,00024
00100,05/18/2021,10:55,54,1,0,0,0,0,0,0,0,55,1.01,21.21,5.18,11.10,15.15,60.01,0.95,96.75,0.02,211.38,75,95,96,00025
00101,05/18/2021,11:10,54,1,1,0,0,0,0,0,0,56,1.02,36.21,5.18,11.25,15.15,60.01,0.95,96.75,0.02,226.54,75,95,96,00026
00102,05/18/2021,11:25,54,1,0,0,0,0,0,0,0,56,1.03,51.21,5.18,11.40,15.15,60.01,0.95,96.75,0.02,241.70,75,95,96,00027
00103,05/18/2021,11:40,53,1,1,0,0,0,0,0,0,55,1.04,66.21,5.18,11.55,15.15,60.01,0.95,96.75,0.02,256.86,75,95,96,00028
00104,05/18/2021,11:55,51,1,1,0,0,0,0,0,0,53,1.05,81.21,5.18,12.10,15.15,60.01,0.95,96.75,0.02,272.42,75,95,96,00029
00105,05/18/2021,12:10,52,1,0,0,0,0,0,0,0,54,1.06,96.21,5.18,12.25,15.15,60.01,0.95,96.75,0.02,287.58,75,95,96,00030
00106,05/18/2021,12:25,52,1,0,0,0,0,0,0,0,54,1.07,111.21,5.18,12.40,15.15,60.01,0.95,96.75,0.02,302.74,75,95,96,00031
00107,05/18/2021,12:40,53,1,0,0,0,0,0,0,0,55,1.08,126.21,5.18,12.55,15.15,60.01,0.95,96.75,0.02,317.90,75,95,96,00032
00108,05/18/2021,12:55,50,1,1,0,0,0,0,0,0,51,1.09,141.21,5.18,13.10,15.15,60.01,0.95,96.75,0.02,333.46,75,95,96,00033
00109,05/18/2021,13:10,52,1,0,0,0,0,0,0,0,53,1.10,156.21,5.18,13.25,15.15,60.01,0.95,96.75,0.02,348.62,75,95,96,00034
00110,05/18/2021,13:25,55,1,0,0,0,0,0,0,0,56,1.11,171.21,5.18,13.40,15.15,60.01,0.95,96.75,0.02,363.78,75,95,96,00035
00111,05/18/2021,13:40,54,1,0,0,0,0,0,0,0,56,1.12,186.21,5.18,13.55,15.15,60.01,0.95,96.75,0.02,378.94,75,95,96,00036
00112,05/18/2021,13:55,47,1,0,0,0,0,0,0,0,49,1.13,201.21,5.18,14.10,15.15,60.01,0.95,96.75,0.02,394.50,75,95,96,00037
00113,05/18/2021,14:10,47,1,1,0,0,0,0,0,0,49,1.14,216.21,5.18,14.25,15.15,60.01,0.95,96.75,0.02,409.66,75,95,96,00038
00114,05/18/2021,14:25,51,1,0,0,0,0,0,0,0,52,1.15,231.21,5.18,14.40,15.15,60.01,0.95,96.75,0.02,424.82,75,95,96,00039
00115,05/18/2021,14:40,48,1,0,0,0,0,0,0,0,49,1.16,246.21,5.18,14.55,15.15,60.01,0.95,96.75,0.02,439.98,75,95,96,00040
00116,05/18/2021,14:55,53,1,1,0,0,0,0,0,0,55,1.17,261.21,5.18,15.10,15.15,60.01,0.95,96.75,0.02,455.54,75,95,96,00041
00117,05/18/2021,15:10,49,1,1,0,0,0,0,0,0,51,1.18,276.21,5.18,15.25,15.15,60.01,0.95,96.75,0.02,470.70,75,95,96,00042
00118,05/18/2021,15:25,48,1,0,0,0,0,0,0,0,50,1.19,291.21,5.18,15.40,15.15,60.01,0.95,96.75,0.02,485.86,75,95,96,00043
00119,05/18/2021,15:40,50,1,0,0,0,0,0,0,0,52,1.20,306.21,5.18,15.55,15.15,60.01,0.95,96.75,0.02,501.02,75,95,96,00044
00120,05/18/2021,15:55,49,1,0,0,0,0,0,0,0,51,1.21,321.21,5.18,16.10,15.15,60.01,0.95,96.75,0.02,516.58,75,95,96,00045
00121,05/18/2021,16:10,51,1,1,0,0,0,0,0,0,53,1.22,336.21,5.18,16.25,15.15,60.01,0.95,96.75,0.02,531.74,75,95,96,00046
00122,05/18/2021,16:25,49,1,0,0,0,0,0,0,0,51,1.23,351.21,5.18,16.40,15.15,60.01,0.95,96.75,0.02,546.90,75,95,96,00047
00123,05/18/2021,16:40,52,1,0,0,0,0,0,0,0,54,1.24,366.21,5.18,16.55,15.15,60.01,0.95,96.75,0.02,562.06,75,95,96,00048
00124,05/18/2021,16:55,50,1,1,0,0,0,0,0,0,53,1.25,382.21,5.18,17.10,15.15,60.01,0.95,96.75,0.02,578.62,75,95,96,00049
00125,05/18/2021,17:10,53,1,1,0,0,0,0,0,0,55,1.26,397.21,5.18,17.25,15.15,60.01,0.95,96.75,0.02,593.78,75,95,96,00050
00126,05/18/2021,17:25,52,1,1,0,0,0,0,0,0,53,1.27,412.21,5.18,17.40,15.15,60.01,0.95,96.75,0.02,608.94,75,95,96,00051
00127,05/18/2021,17:40,53,1,1,0,0,0,0,0,0,55,1.28,427.21,5.18,17.55,15.15,60.01,0.95,96.75,0.02,624.10,75,95,96,00052
00128,05/18/2021,17:55,50,1,0,0,0,0,0,0,0,52,1.29,442.21,5.18,18.10,15.15,60.01,0.95,96.75,0.02,639.66,75,95,96,00053
00129,05/18/2021,18:10,52,2,0,0,0,0,0,0,0,54,1.30,457.21,5.18,18.25,15.15,60.01,0.95,96.75,0.02,654.82,75,95,96,00054
00130,05/18/2021,18:25,57,1,1,0,0,0,0,0,0,59,1.31,472.21,5.18,18.40,15.15,60.01,0.95,96.75,0.02,669.98,75,95,96,00055
00131,05/18/2021,18:40,52,1,0,0,0,0,0,0,0,54,1.32,487.21,5.18,18.55,15.15,60.01,0.95,96.75,0.02,685.14,75,95,96,00056
00132,05/18/2021,18:55,50,1,0,0,0,0,0,0,0,52,1.33,502.21,5.18,19.10,15.15,60.01,0.94,96.75,0.02,700.69,75,95,96,00057
00133,05/18/2021,19:10,52,1,0,0,0,0,0,0,0,53,1.34,517.21,5.18,19.25,15.15,60.01,0.95,96.75,0.02,715.86,75,94,96,00058
00134,05/18/2021,19:25,52,1,1,0,0,0,0,0,0,54,1.35,532.21,5.18,19.40,15.15,60.01,0.95,96.75,0.02,731.02,75,95,96,00059
00135,05/18/2021,19:40,50,1,0,0,0,0,0,0,0,52,1.36,547.21,5.18,19.55,15.15,60.01,0.95,96.75,0.02,746.18,75,95,96,00060
00136,05/18/2021,19:55,51,1,0,0,0,0,0,0,0,54,1.37,562.21,5.18,20.10,15.15,60.01,0.95,96.75,0.02,761.74,75,95,96,00061
00137,05/18/2021,20:10,53,1,0,0,0,0,0,0,0,55,1.38,577.21,5.18,20.25,15.15,60.01,0.95,96.75,0.02,776.90,75,95,96,00062
00138,05/18/2021,20:25,55,1,0,0,0,0,0,0,0,57,1.39,592.21,5.18,20.40,15.15,60.01,0.95,96.75,0.02,792.06,75,95,96,00063
00139,05/18/2021,20:40,52,1,0,0,0,0,0,0,0,54,1.40,607.21,5.18,20.55,15.15,60.01,0.95,96.75,0.02,807.22,75,95,96,00064
00140,05/18/2021,20:55,52,1,0,0,0,0,0,0,0,54,1.41,622.21,5.18,21.10,15.15,60.01,0.95,96.75,0.02,822.78,75,95,96,00065
00141,05/18/2021,21:10,52,2,0,0,0,0,0,0,0,54,1.42,637.21,5.18,21.25,15.15,60.01,0.95,96.75,0.02,837.94,75,95,96,00066
00142,05/18/2021,21:25,49,1,1,0,0,0,0,0,0,51,1.43,652.21,5.18,21.40,15.15,60.01,0.95,96.75,0.02,853.10,75,95,96,00067
00143,05/18/2021,21:40,52,1,1,0,0,0,0,0,0,54,1.44,667.21,5.18,21.55,15.15,60.01,0.95,96.75,0.02,868.26,75,95,96,00068
00144,05/18/2021,21:55,52,2,1,0,0,0,0,0,0,55,1.45,682.21,5.18,22.10,15.15,60.01,0.95,96.75,0.02,883.82,75,95,96,00069
00145,05/18/2021,22:10,50,1,1,0,0,0,0,0,0,53,1.46,697.21,5.18,22.25,15.15,60.01,0.95,96.75,0.02,898.98,75,95,96,00070
00146,05/18/2021,22:25,51,1,0,0,0,0,0,0,0,53,1.47,712.21,5.18,22.40,15.15,60.01,0.95,96.75,0.02,914.14,75,95,96,00071
00147,05/18/2021,22:40,51,1,0,0,0,0,0,0,0,52,1.48,727.21,5.18,22.55,15.15,60.01,0.95,96.75,0.02,929.30,75,95,96,00072
00148,05/18/2021,22:55,52,1,1,0,0,0,0,0,0,54,1.49,742.21,5.18,23.10,15.15,60.01,0.95,96.75,0.02,944.86,75,95,96,00073
00149,05/18/2021,23:10,52,1,1,0,0,0,0,0,0,55,1.50,757.21,5.18,23.25,15.15,60.01,0.95,96.75,0.02,960.02,75,95,96,00074
00150,05/18/2021,23:25,53,2,0,0,0,0,0,0,0,55,1.51,772.21,5.18,23.40,15.15,60.01,0.95,96.75,0.02,975.18,75,95,96,00075
00151,05/18/2021,23:40,55,1,0,0,0,0,0,0,0,56,1.52,787.21,5.18,23.55,15.15,60.01,0.95,96.75,0.02,990.34,75,95,96,00076
00152,05/18/2021,23:55,54,2,0,0,0,0,0,0,0,56,1.53,802.21,5.19,0.10,15.15,60.01,0.95,96.75,0.02,981.91,75,95,96,00077
00153,05/19/2021,00:10,54,1,1,0,0,0,0,0,0,56,1.54,817.21,5.19,0.25,15.15,60.01,0.95,96.75,0.02,997.07,75,95,96,00078
